eap,parameter
4.41637722736e-05,bias[141]
-0.000281274620732,bias[142]
2.14426091368e-05,bias[143]
-0.000990247301651,bias[144]
3.61363989755e-05,bias[145]
0.000162480599048,bias[146]
0.000298022404561,bias[147]
0.000177767753546,bias[148]
5.53530603439e-05,bias[149]
2.0860194962e-05,bias[150]
2.43856131987e-05,bias[151]
-0.000146223034656,bias[152]
0.000641440187155,bias[153]
-0.00885901909218,bias[154]
0.000137489941893,bias[155]
4.46782928038e-05,bias[156]
-1.69856753988e-05,bias[157]
-0.000566967334044,bias[158]
-0.000201475651731,bias[159]
-0.0001396095562,bias[160]
0.000151059195106,bias[161]
7.55335285701e-05,bias[162]
-0.000143713322602,bias[163]
0.000162885553009,bias[164]
-0.0392656280207,bias[165]
-0.00308577027537,bias[166]
6.93001671662e-05,bias[167]
-0.000289483098264,bias[168]
-0.000295578842359,bias[169]
-0.00958511697424,bias[170]
-0.000165886760432,bias[171]
0.000449269862523,bias[172]
0.000132902846456,bias[173]
-0.00204073621756,bias[174]
-8.87285711263e-05,bias[175]
-0.000259497125649,bias[176]
-8.23865687461e-05,bias[177]
-0.000201955572113,bias[178]
3.24269733127e-05,bias[179]
-7.57359177541e-05,bias[180]
-2.39231466428e-05,bias[181]
9.97350464285e-06,bias[182]
-0.000298235306198,bias[183]
-1.1510941097e-06,bias[184]
0.000649890290555,bias[185]
-0.000114126871281,bias[186]
-0.00066111688403,bias[187]
0.000170501454411,bias[188]
-1.45538235274e-05,bias[189]
2.72300686034e-06,bias[190]
-0.000450499865861,bias[191]
-0.00176736540221,bias[192]
-0.000146211212649,bias[193]
7.21938990249e-05,bias[194]
-0.000211857062666,bias[195]
-5.44551875937e-05,bias[196]
0.000166714084766,bias[197]
-0.000146979687653,bias[198]
-1.23563978711e-05,bias[199]
-0.000196519137353,bias[200]
0.000204011659442,bias[201]
-0.000443116924262,bias[202]
0.00027353312388,bias[203]
-0.000238208887457,bias[204]
8.22542453342e-05,bias[205]
3.42794700225e-05,bias[206]
4.77593962108e-05,bias[207]
-2.42010485042e-05,bias[208]
2.08854137851e-05,bias[209]
-0.000145242883665,bias[210]
0.000142032178693,bias[211]
-5.07552067459e-05,bias[212]
-6.10256098445e-05,bias[213]
-0.00080973645046,bias[214]
0.000154404237907,bias[215]
-4.29264948047e-05,bias[216]
6.39244199591e-05,bias[217]
-0.000118037048172,bias[218]
-0.000147630310682,bias[219]
0.000165096458512,bias[220]
-0.00023014092853,bias[221]
-8.17142102401e-05,bias[222]
-0.000148306658709,bias[223]
-4.37687555903e-05,bias[224]
0.000139894592771,bias[225]
-0.000126581140123,bias[226]
0.000130971235778,bias[227]
0.00013938652983,bias[228]
-9.48003407184e-05,bias[229]
-2.22603963529e-05,bias[230]
4.76720272465e-05,bias[231]
0.000134004214554,bias[232]
0.000123811158611,bias[233]
2.19866568271e-06,bias[234]
-0.000305336384221,bias[235]
0.00030944275447,bias[236]
0.000958437028599,bias[237]
-0.000158613890037,bias[238]
0.000223712555655,bias[239]
0.000218045828342,bias[240]
0.000122447392325,bias[241]
0.000127305026626,bias[242]
0.000124230377629,bias[243]
-0.000113170643913,bias[244]
0.000150590368178,bias[245]
7.77112926567e-05,bias[246]
-0.0152631610344,bias[247]
6.4957635158e-05,bias[248]
-0.00023238386229,bias[249]
0.000261481069451,bias[250]
4.67904669838e-05,bias[251]
6.96964964604e-05,bias[252]
3.785696653e-05,bias[253]
0.000149827852936,bias[254]
-4.63803042407e-05,bias[255]
9.9489165616e-06,bias[256]
-7.01686418041e-05,bias[257]
0.000250045641709,bias[258]
-1.9456752356e-05,bias[259]
9.93197017222e-08,bias[260]
0.000239927513507,bias[261]
8.66084011343e-05,bias[262]
1.20070373328e-05,bias[263]
1.55603220658e-05,bias[264]
4.08620698097e-05,bias[265]
0.000166551320761,bias[266]
-0.00233358140008,bias[267]
-5.34628569603e-05,bias[268]
-7.51949665371e-05,bias[269]
0.000119291831964,bias[270]
-0.000638426206266,bias[271]
-0.000113308757974,bias[272]
8.06353594597e-05,bias[273]
0.000139612019592,bias[274]
-0.000181279549266,bias[275]
-0.000180503339109,bias[276]
-8.77093067717e-06,bias[277]
-0.0002246705062,bias[278]
-0.000179600210853,bias[279]
0.000845116338211,bias[280]
2.17897043759e-05,bias[281]
-4.05184398313e-05,bias[282]
-0.000258328384289,bias[283]
9.66476905984e-05,bias[284]
-0.000128881866693,bias[285]
9.22805098742e-06,bias[286]
3.62288306508e-06,bias[287]
-0.000170905926345,bias[288]
0.000286150836931,bias[289]
-7.2543746384e-05,bias[290]
-0.000154304179858,bias[291]
-0.000173356471418,bias[292]
-4.67499531767e-05,bias[293]
-8.75501236891e-05,bias[294]
-0.000254458688577,bias[295]
-4.81175273815e-05,bias[296]
0.000230462095408,bias[297]
0.000290192750069,bias[298]
0.00029751178653,bias[299]
2.99838873501e-05,bias[300]
-1.59334226629e-05,bias[301]
-6.84692535397e-05,bias[302]
4.04338459202e-05,bias[303]
-6.20744819611e-05,bias[304]
-0.000151866033415,bias[305]
-0.000173899630312,bias[306]
8.94047524372e-05,bias[307]
0.000165400331933,bias[308]
8.80866109118e-05,bias[309]
-0.00030594281208,bias[310]
-0.000231093313757,bias[311]
-0.000204175270742,bias[312]
6.13977046902e-05,bias[313]
0.000447183350084,bias[314]
-5.72709103408e-05,bias[315]
-0.000155434269635,bias[316]
-7.17572212283e-05,bias[317]
-4.39577292828e-05,bias[318]
-0.000106860757804,bias[319]
-1.89153186268e-05,bias[320]
0.000112067774789,bias[321]
-0.000130718560053,bias[322]
0.000113711001715,bias[323]
-0.000172856247115,bias[324]
-0.00010870080903,bias[325]
0.000154494214133,bias[326]
-7.90521501308e-05,bias[327]
7.25826481484e-05,bias[328]
-9.04925044007e-05,bias[329]
2.30526940124e-05,bias[330]
-0.00024862166089,bias[331]
-0.000243142042774,bias[332]
0.00012550029263,bias[333]
0.00013427714791,bias[334]
9.48727692298e-05,bias[335]
5.19398784396e-05,bias[336]
0.000169712422548,bias[337]
-4.53335799453e-06,bias[338]
3.13586805683e-05,bias[339]
4.6240284961e-05,bias[340]
-4.48024394401e-05,bias[341]
-9.49958389026e-05,bias[342]
5.22163472962e-05,bias[343]
6.62814859063e-05,bias[344]
-2.69030654769e-05,bias[345]
-6.1126015183e-05,bias[346]
1.49068361376e-05,bias[347]
-8.93157498008e-05,bias[348]
1.03486700265e-05,bias[349]
0.000134068544739,bias[350]
0.000172246768886,bias[351]
0.00013969990021,bias[352]
0.000147001911826,bias[353]
-3.28651670467e-05,bias[354]
3.13336670659e-05,bias[355]
-3.04836568799e-05,bias[356]
3.19985742014e-05,bias[357]
0.000205492618278,bias[358]
-0.000110089417191,bias[359]
-9.53573153131e-05,bias[360]
9.0966611792e-05,bias[361]
3.05172897983e-05,bias[362]
3.00030573379e-05,bias[363]
-0.000174566951487,bias[364]
-0.000134466304983,bias[365]
-0.000138581522106,bias[366]
-0.00017799302383,bias[367]
-0.000186261870828,bias[368]
8.84513342944e-05,bias[369]
0.000242340016349,bias[370]
1.38217488732e-05,bias[371]
6.06100202329e-05,bias[372]
-1.36701983909e-05,bias[373]
-8.10689727229e-05,bias[374]
0.000112902139381,bias[375]
0.000233961731836,bias[376]
2.65665421743e-05,bias[377]
5.43662941574e-05,bias[378]
-3.76936323761e-05,bias[379]
-0.000146427701622,bias[380]
-0.000151080118564,bias[381]
-4.23384558557e-06,bias[382]
2.08581559428e-05,bias[383]
-0.000183285621989,bias[384]
7.76422757054e-05,bias[385]
-0.00018669146337,bias[386]
0.000142610861637,bias[387]
0.000160510225931,bias[388]
-6.11792623002e-06,bias[389]
2.79694017426e-05,bias[390]
4.01780156166e-06,bias[391]
0.000317177363935,bias[392]
5.33664794211e-05,bias[393]
5.0183005898e-05,bias[394]
7.2078637236e-05,bias[395]
8.64905087196e-05,bias[396]
2.03815131422e-05,bias[397]
0.000163297360074,bias[398]
1.78865318959e-07,bias[399]
-3.29151444233e-05,bias[400]
0.000142921495635,bias[401]
-0.000174944436758,bias[402]
9.55023261002e-05,bias[403]
0.000164716990543,bias[404]
-0.000223817545834,bias[405]
-2.60720874956e-05,bias[406]
0.000123807082014,bias[407]
3.86408591112e-05,bias[408]
0.000158628101468,bias[409]
-3.94912092652e-05,bias[410]
-0.000103592178111,bias[411]
-5.13018887788e-07,bias[412]
9.35150409618e-05,bias[413]
5.58213281447e-05,bias[414]
-0.000106314285398,bias[415]
6.97615696283e-05,bias[416]
-2.65103221296e-05,bias[417]
-0.000190916128314,bias[418]
0.000120401381856,bias[419]
-0.000603477201564,bias[420]
-0.000117878536767,bias[421]
-2.39995238463e-05,bias[422]
-2.52895155003e-05,bias[423]
-6.38507861003e-05,bias[424]
0.000188986247171,bias[425]
0.000108384881925,bias[426]
-0.000150785627042,bias[427]
-9.37024709249e-06,bias[428]
0.000124211795753,bias[429]
-0.000139775285457,bias[430]
0.000106621758107,bias[431]
-5.21148904087e-07,bias[432]
-0.000601750994784,bias[433]
-7.09139712832e-05,bias[434]
-4.23247236708e-05,bias[435]
7.39233718257e-05,bias[436]
6.37813678409e-06,bias[437]
-5223.54812354,lp__
