eap,parameter
0.448713156913,bias[155]
-0.00072218388441,bias[156]
0.000451191328002,bias[157]
0.38226745729,bias[158]
0.170762798928,bias[159]
0.228017077886,bias[160]
-0.000678481899865,bias[161]
0.00239539862355,bias[162]
0.00122972745147,bias[163]
0.169357174363,bias[164]
-0.671996284977,bias[165]
-0.141547899569,bias[166]
-0.000654454232752,bias[167]
-0.0736324417635,bias[168]
-0.14014252068,bias[169]
-0.346327601617,bias[170]
-0.184343130964,bias[171]
0.522827430586,bias[172]
0.000710532592274,bias[173]
-0.229884693887,bias[174]
0.201737505149,bias[175]
0.183883618123,bias[176]
0.0617151257187,bias[177]
6.48807952877e-05,bias[178]
-0.000848348889039,bias[179]
0.167926147243,bias[180]
0.191107676548,bias[181]
0.280446724336,bias[182]
-0.00166983680008,bias[183]
0.134415252066,bias[184]
0.531432996563,bias[185]
-0.000114844975268,bias[186]
-0.148338079602,bias[187]
-0.000833477489513,bias[188]
0.00210472018786,bias[189]
-0.00076267641982,bias[190]
-0.293223763951,bias[191]
0.12827357071,bias[192]
0.000478287299365,bias[193]
0.224896986015,bias[194]
-0.154260723974,bias[195]
-0.000353926388555,bias[196]
-0.000198614694834,bias[197]
-0.000150603107511,bias[198]
0.00113625178675,bias[199]
0.00129300317694,bias[200]
0.179381987958,bias[201]
0.000717056208891,bias[202]
-0.00034037503394,bias[203]
-0.110641499735,bias[204]
-0.000357983525695,bias[205]
0.162898619284,bias[206]
0.134050781372,bias[207]
-0.000673943697136,bias[208]
-0.000720232659322,bias[209]
0.110087997712,bias[210]
0.00102967184566,bias[211]
0.000148998861568,bias[212]
-0.00085110297388,bias[213]
-0.174230454103,bias[214]
0.00104715150951,bias[215]
-0.00158254491146,bias[216]
0.00174362638828,bias[217]
-0.000215188563948,bias[218]
-0.260195902744,bias[219]
-0.00266812497124,bias[220]
0.15270925403,bias[221]
-0.00124494563581,bias[222]
0.00165378085255,bias[223]
0.0153433244747,bias[224]
-0.00220545197615,bias[225]
0.287916675102,bias[226]
-0.000557098974589,bias[227]
-0.000753410175835,bias[228]
-0.000493876636383,bias[229]
0.000647494172288,bias[230]
0.000365916037323,bias[231]
-0.0815664776312,bias[232]
6.1591636968e-05,bias[233]
0.0015725538215,bias[234]
-0.131300184994,bias[235]
-0.000153634283493,bias[236]
0.724883780591,bias[237]
0.10534940546,bias[238]
0.239646706644,bias[239]
4.14081670123e-05,bias[240]
0.000557884840464,bias[241]
0.00140823485788,bias[242]
-9.35813708009e-05,bias[243]
-0.000651204425856,bias[244]
-0.00161043081928,bias[245]
-0.000522640150373,bias[246]
0.0563122063964,bias[247]
-0.000850812557221,bias[248]
-0.00100766803947,bias[249]
-0.00193452849071,bias[250]
-1.81025514988e-05,bias[251]
0.000183884088327,bias[252]
0.000180635914455,bias[253]
0.00120128047435,bias[254]
-0.00172239087607,bias[255]
-0.0001401664822,bias[256]
-0.00078799472826,bias[257]
0.251898224966,bias[258]
-0.0009914752241,bias[259]
-7.70272851862e-05,bias[260]
0.00046513857893,bias[261]
0.000155360361442,bias[262]
0.238073963751,bias[263]
-0.000349785763419,bias[264]
0.000513776723194,bias[265]
0.0025243144088,bias[266]
-0.212461640465,bias[267]
0.115258993509,bias[268]
0.00145759649183,bias[269]
0.00157049300706,bias[270]
-0.0847449072732,bias[271]
-0.000783711561027,bias[272]
0.000612171081285,bias[273]
0.0003308884653,bias[274]
-0.00048632303855,bias[275]
-0.000553543828268,bias[276]
-0.000804866614101,bias[277]
-0.000195281172164,bias[278]
-8.02266141801e-06,bias[279]
0.642903823007,bias[280]
0.00158086153152,bias[281]
0.000215840981879,bias[282]
-0.0016453662705,bias[283]
-0.000256534056897,bias[284]
0.0010557904062,bias[285]
0.000449353025708,bias[286]
-0.000445521630698,bias[287]
-0.000931191471579,bias[288]
-0.000381982288579,bias[289]
0.000658302885299,bias[290]
0.00036462007981,bias[291]
0.000627952152168,bias[292]
2.57671861444e-05,bias[293]
0.13213380979,bias[294]
-0.188732258923,bias[295]
0.000452546207204,bias[296]
0.000243246792884,bias[297]
0.0015450950042,bias[298]
-0.000613957533276,bias[299]
0.00100708409784,bias[300]
0.000420185167645,bias[301]
0.00122251988037,bias[302]
-0.000437153597224,bias[303]
-0.000858369020927,bias[304]
0.00149681804464,bias[305]
0.0433642176228,bias[306]
-0.00182629216755,bias[307]
-0.000171239025019,bias[308]
-0.000713236539932,bias[309]
-0.00159850030016,bias[310]
-0.000591045665177,bias[311]
-0.000500733895298,bias[312]
-0.00014493645161,bias[313]
-0.000770553655035,bias[314]
-0.00115444406784,bias[315]
0.000148323493246,bias[316]
0.000402451089212,bias[317]
-0.00103706847476,bias[318]
-0.001555997068,bias[319]
0.000575794103237,bias[320]
-0.00204600066704,bias[321]
-0.00060579639457,bias[322]
-4.86550828827e-05,bias[323]
-0.000994814173001,bias[324]
0.000765389298688,bias[325]
0.000377715539902,bias[326]
0.00111059002002,bias[327]
0.00124753581689,bias[328]
0.000429699191215,bias[329]
0.00104303509391,bias[330]
-0.000397922008719,bias[331]
0.000784618583212,bias[332]
0.000471700355923,bias[333]
0.000328272567836,bias[334]
-0.000243953148752,bias[335]
0.0010162017637,bias[336]
-7.90401036401e-05,bias[337]
0.00106783448003,bias[338]
0.00021564123528,bias[339]
-1.94141837444e-05,bias[340]
0.00169881066241,bias[341]
0.000311947503338,bias[342]
0.000666618685836,bias[343]
-0.00111002290193,bias[344]
0.00193048385437,bias[345]
0.00047880409942,bias[346]
0.00154168947805,bias[347]
-0.00126547934504,bias[348]
-0.000423899602223,bias[349]
0.00136933358432,bias[350]
-0.00162287026291,bias[351]
-0.000100044181054,bias[352]
0.000342369780944,bias[353]
-0.000733020235595,bias[354]
0.000863366604852,bias[355]
4.50856173767e-06,bias[356]
0.00107484485765,bias[357]
-0.000318173838727,bias[358]
0.00150304098849,bias[359]
0.00200473103908,bias[360]
0.000906517661866,bias[361]
-0.000237417036073,bias[362]
0.000428856764714,bias[363]
-0.00235773194177,bias[364]
0.000618648383979,bias[365]
-0.00012268876968,bias[366]
0.000786122596429,bias[367]
9.69825253924e-06,bias[368]
0.000237205278082,bias[369]
0.00103165463003,bias[370]
0.000840826046651,bias[371]
-0.00330338429714,bias[372]
-0.00120531020016,bias[373]
0.000591364627379,bias[374]
0.000374272070481,bias[375]
-0.000315242682419,bias[376]
0.00155362094754,bias[377]
-0.000228639740678,bias[378]
-0.0006993945656,bias[379]
-0.000331637177478,bias[380]
0.000194949613138,bias[381]
-0.000232122408051,bias[382]
-0.00307357479447,bias[383]
-0.000710118790468,bias[384]
-0.0010049393397,bias[385]
0.00197784715138,bias[386]
-0.00110520360594,bias[387]
0.000311045600385,bias[388]
-0.000923888067519,bias[389]
-0.000807890558069,bias[390]
4.12125069824e-06,bias[391]
-0.000892902829686,bias[392]
3.04066228772e-05,bias[393]
-0.000798892640835,bias[394]
0.000159760183277,bias[395]
-0.00146638697544,bias[396]
7.56743347616e-05,bias[397]
1.3589879079e-05,bias[398]
0.000152669429272,bias[399]
-0.000875251619022,bias[400]
-0.000191060602628,bias[401]
0.000752601718663,bias[402]
0.000754180261641,bias[403]
0.00102705804312,bias[404]
-2.37178213468e-06,bias[405]
8.01351886116e-05,bias[406]
0.000619739285167,bias[407]
0.000606557419527,bias[408]
0.000470395454696,bias[409]
0.000516144519687,bias[410]
-0.00152672556479,bias[411]
-0.000762412563884,bias[412]
0.0540692599562,bias[413]
-0.000355558373855,bias[414]
-0.0905954685352,bias[415]
0.00156842313885,bias[416]
0.000612260784973,bias[417]
0.00245903843792,bias[418]
0.000258746705943,bias[419]
0.189889148556,bias[420]
-5.54973915202e-05,bias[421]
0.000647058773176,bias[422]
-7.76414789378e-05,bias[423]
-0.00149383658349,bias[424]
0.00180646944838,bias[425]
-0.000347783722335,bias[426]
0.000305684636031,bias[427]
-0.000981060219865,bias[428]
-5.55011487223e-05,bias[429]
0.00089254423579,bias[430]
-0.0815848420469,bias[431]
0.00156004054883,bias[432]
-0.0250389890004,bias[433]
-0.0017427247122,bias[434]
-0.00128233567677,bias[435]
-0.00173244957919,bias[436]
0.000155251096229,bias[437]
-1.99940306314,noise
-4620.24649887,lp__
